EntryID	Substrate	EnzymeType	PubMedID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Temperature
44596	NADPH;Indole-3-acetaldehyde;H+	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	concentration	NADPH	1.5E-4		-	M	30.0
44596	NADPH;Indole-3-acetaldehyde;H+	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	Km	Indole-3-acetaldehyde	0.002		-	M	30.0
44597	D-Lactaldehyde;H+;NADPH	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	concentration	D-Lactaldehyde	0.0	0.01	-	M	30.0
44597	D-Lactaldehyde;H+;NADPH	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	concentration	NADPH	0.0	1.5E-4	-	M	30.0
44597	D-Lactaldehyde;H+;NADPH	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	Km	D-Lactaldehyde	0.0037		-	M	30.0
44597	D-Lactaldehyde;H+;NADPH	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	Km	NADPH	2.1E-6		-	M	30.0
44598	NADPH;H+;Glyceraldehyde	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	concentration	NADPH	1.5E-4		-	M	30.0
44598	NADPH;H+;Glyceraldehyde	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	Km	Glyceraldehyde	0.0047		-	M	30.0
44599	NADPH;D-Glucuronate;H+	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	Km	D-Glucuronate	0.007		-	M	30.0
44599	NADPH;D-Glucuronate;H+	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	concentration	NADPH	1.5E-4		-	M	30.0
44600	H+;Butanal;NADPH	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	concentration	NADPH	1.5E-4		-	M	30.0
44600	H+;Butanal;NADPH	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	Km	Butanal	0.04		-	M	30.0
44601	H+;Propanal;NADPH	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	concentration	NADPH	1.5E-4		-	M	30.0
44601	H+;Propanal;NADPH	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	Km	Propanal	0.33		-	M	30.0
44602	Acetaldehyde;NADPH;H+	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	Km	Acetaldehyde	1.0		-	M	30.0
44602	Acetaldehyde;NADPH;H+	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	concentration	NADPH	1.5E-4		-	M	30.0
44603	1,2-Propanediol;NADP+	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	concentration	NADP+	4.0E-4		-	M	30.0
44603	1,2-Propanediol;NADP+	wildtype	4145890	Sus scrofa	P50578	1.1.1.2	Km	1,2-Propanediol	3.0		-	M	30.0
52044	Benzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	unknown compound			-	-	22.0
52044	Benzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat		7.2		4E-1	s^(-1)	22.0
52044	Benzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	NADPH	2.5E-4		-	M	22.0
52044	Benzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	Benzaldehyde			-	-	22.0
52044	Benzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	Km	Benzaldehyde	1.1E-5		3E-6	M	22.0
52044	Benzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat/Km	Benzaldehyde	680000.0		-	M^(-1)*s^(-1)	22.0
52045	3-Methoxybenzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	3-Methoxybenzaldehyde			-	-	22.0
52045	3-Methoxybenzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat/Km	3-Methoxybenzaldehyde	600000.0		-	M^(-1)*s^(-1)	22.0
52045	3-Methoxybenzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	NADPH	2.5E-4		-	M	22.0
52045	3-Methoxybenzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	unknown compound			-	-	22.0
52045	3-Methoxybenzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat		8.7		7E-1	s^(-1)	22.0
52045	3-Methoxybenzaldehyde;NADPH;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	Km	3-Methoxybenzaldehyde	1.5E-5		6E-6	M	22.0
52046	NADPH;H+;1-Octanal	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat		4.9		3E-1	s^(-1)	22.0
52046	NADPH;H+;1-Octanal	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	1-Octanal			-	-	22.0
52046	NADPH;H+;1-Octanal	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	NADPH	2.5E-4		-	M	22.0
52046	NADPH;H+;1-Octanal	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat/Km	1-Octanal	555000.0		-	M^(-1)*s^(-1)	22.0
52046	NADPH;H+;1-Octanal	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	unknown compound			-	-	22.0
52046	NADPH;H+;1-Octanal	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	Km	1-Octanal	9.0E-6		3E-6	M	22.0
52047	H+;4-Hydroxybenzaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	NADPH	2.5E-4		-	M	22.0
52047	H+;4-Hydroxybenzaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	unknown compound			-	-	22.0
52047	H+;4-Hydroxybenzaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat		0.9		2E-1	s^(-1)	22.0
52047	H+;4-Hydroxybenzaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat/Km	4-Hydroxybenzaldehyde	53000.0		-	M^(-1)*s^(-1)	22.0
52047	H+;4-Hydroxybenzaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	Km	4-Hydroxybenzaldehyde	1.7E-5		1E-6	M	22.0
52047	H+;4-Hydroxybenzaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	4-Hydroxybenzaldehyde			-	-	22.0
52048	NADPH;Cinnamaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat		4.1		4E-1	s^(-1)	22.0
52048	NADPH;Cinnamaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat/Km	Cinnamaldehyde	42000.0		-	M^(-1)*s^(-1)	22.0
52048	NADPH;Cinnamaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	NADPH	2.5E-4		-	M	22.0
52048	NADPH;Cinnamaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	unknown compound			-	-	22.0
52048	NADPH;Cinnamaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	Cinnamaldehyde			-	-	22.0
52048	NADPH;Cinnamaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	Km	Cinnamaldehyde	1.0E-4		2.8E-5	M	22.0
52049	NADPH;Coniferaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	unknown compound			-	-	22.0
52049	NADPH;Coniferaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	NADPH	2.5E-4		-	M	22.0
52049	NADPH;Coniferaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat/Km	Coniferaldehyde	27000.0		-	M^(-1)*s^(-1)	22.0
52049	NADPH;Coniferaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	Coniferaldehyde			-	-	22.0
52049	NADPH;Coniferaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	Km	Coniferaldehyde	1.45E-4		4E-5	M	22.0
52049	NADPH;Coniferaldehyde;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat		3.8		6E-1	s^(-1)	22.0
52050	NADPH;Butanal;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	unknown compound			-	-	22.0
52050	NADPH;Butanal;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat/Km	Butanal	23000.0		-	M^(-1)*s^(-1)	22.0
52050	NADPH;Butanal;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat		4.6		2E-1	s^(-1)	22.0
52050	NADPH;Butanal;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	NADPH	2.5E-4		-	M	22.0
52050	NADPH;Butanal;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	Butanal			-	-	22.0
52050	NADPH;Butanal;H+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	Km	Butanal	2.0E-4		2.5E-5	M	22.0
52051	Crotonaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	Crotonaldehyde			-	-	22.0
52051	Crotonaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	Km	Crotonaldehyde	0.0013		2.5E-4	M	22.0
52051	Crotonaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	NADPH	2.5E-4		-	M	22.0
52051	Crotonaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat/Km	Crotonaldehyde	2500.0		-	M^(-1)*s^(-1)	22.0
52051	Crotonaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	unknown compound			-	-	22.0
52051	Crotonaldehyde;NADPH	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat		3.0		2E-1	s^(-1)	22.0
52052	Cinnamyl alcohol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	unknown compound			-	-	22.0
52052	Cinnamyl alcohol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	Km	Cinnamyl alcohol	0.007		4E-4	M	22.0
52052	Cinnamyl alcohol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat		1.25		4E-2	s^(-1)	22.0
52052	Cinnamyl alcohol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat/Km	Cinnamyl alcohol	200.0		-	M^(-1)*s^(-1)	22.0
52052	Cinnamyl alcohol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	Cinnamyl alcohol			-	-	22.0
52052	Cinnamyl alcohol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	NADP+	2.5E-4		-	M	22.0
52053	1-Butanol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat		4.6		2E-1	s^(-1)	22.0
52053	1-Butanol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	unknown compound			-	-	22.0
52053	1-Butanol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	kcat/Km	1-Butanol	20.0		-	M^(-1)*s^(-1)	22.0
52053	1-Butanol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	NADPH	2.5E-4		-	M	22.0
52053	1-Butanol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	Km	1-Butanol	0.3		1.84E-2	M	22.0
52053	1-Butanol;NADP+	wildtype	10336611	Mycobacterium bovis	P0A4X1	1.1.1.2	concentration	1-Butanol			-	-	22.0
61244	H+;NADPH;Adriamycin	wildtype N-terminal GST-tagged	18635746	Homo sapiens	P14550	1.1.1.2	concentration	Adriamycin	1.0E-6	2.5E-4	-	M	37.0
61244	H+;NADPH;Adriamycin	wildtype N-terminal GST-tagged	18635746	Homo sapiens	P14550	1.1.1.2	kcat/Km	Adriamycin	2.8		-	M^(-1)*s^(-1)	37.0
61244	H+;NADPH;Adriamycin	wildtype N-terminal GST-tagged	18635746	Homo sapiens	P14550	1.1.1.2	Km	Adriamycin	2.47E-4		-	M	37.0
61244	H+;NADPH;Adriamycin	wildtype N-terminal GST-tagged	18635746	Homo sapiens	P14550	1.1.1.2	Vmax		1.833333E-8		-	mol*s^(-1)*g^(-1)	37.0
61244	H+;NADPH;Adriamycin	wildtype N-terminal GST-tagged	18635746	Homo sapiens	P14550	1.1.1.2	Vmax/Km	Adriamycin	6.666667E-5		-	l*g^(-1)*s^(-1)	37.0
61244	H+;NADPH;Adriamycin	wildtype N-terminal GST-tagged	18635746	Homo sapiens	P14550	1.1.1.2	concentration	NADPH	0.002		-	M	37.0
61244	H+;NADPH;Adriamycin	wildtype N-terminal GST-tagged	18635746	Homo sapiens	P14550	1.1.1.2	kcat		6.666667E-4		-	s^(-1)	37.0
62256	H+;NADPH;1-Octanal	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	Km	1-Octanal	3.0E-5		-	M	-
62256	H+;NADPH;1-Octanal	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	kcat		37.8		-	s^(-1)	-
62256	H+;NADPH;1-Octanal	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	concentration	NADPH	2.5E-4		-	M	-
62256	H+;NADPH;1-Octanal	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	kcat/Km	1-Octanal	1260000.0		-	M^(-1)*s^(-1)	-
62257	NADPH;Benzaldehyde;H+	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	kcat		32.1		-	s^(-1)	-
62257	NADPH;Benzaldehyde;H+	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	kcat/Km	Benzaldehyde	605000.0		-	M^(-1)*s^(-1)	-
62257	NADPH;Benzaldehyde;H+	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	concentration	NADPH	2.5E-4		-	M	-
62257	NADPH;Benzaldehyde;H+	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	Km	Benzaldehyde	5.3E-5		-	M	-
62258	NADPH;H+;Cinnamaldehyde	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	Km	Cinnamaldehyde	4.0E-5		-	M	-
62258	NADPH;H+;Cinnamaldehyde	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	concentration	NADPH	2.5E-4		-	M	-
62258	NADPH;H+;Cinnamaldehyde	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	kcat/Km	Cinnamaldehyde	465000.0		-	M^(-1)*s^(-1)	-
62258	NADPH;H+;Cinnamaldehyde	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	kcat		18.6		-	s^(-1)	-
62259	NADPH;Butanal;H+	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	concentration	NADPH	2.5E-4		-	M	-
62259	NADPH;Butanal;H+	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	Km	Butanal	2.15E-4		-	M	-
62259	NADPH;Butanal;H+	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	kcat		16.6		-	s^(-1)	-
62259	NADPH;Butanal;H+	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	kcat/Km	Butanal	77500.0		-	M^(-1)*s^(-1)	-
62260	NADP+;Cinnamyl alcohol	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	kcat/Km	Cinnamyl alcohol	3200.0		-	M^(-1)*s^(-1)	-
62260	NADP+;Cinnamyl alcohol	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	Km	Cinnamyl alcohol	5.0E-4		-	M	-
62260	NADP+;Cinnamyl alcohol	wildtype	11257547	Mycobacterium smegmatis	P0CH36	1.1.1.2	kcat		1.6		-	s^(-1)	-
67460	NADH;H+;2-Methylpropanal	wildtype AdhA His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	2-Methylpropanal	0.01		-	M	-
67460	NADH;H+;2-Methylpropanal	wildtype AdhA His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	unknown compound			-	-	-
67460	NADH;H+;2-Methylpropanal	wildtype AdhA His6-tagged	21515217	Lactococcus lactis		1.1.1.2	kcat		30.0		-	s^(-1)	-
67460	NADH;H+;2-Methylpropanal	wildtype AdhA His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	NADH	2.0E-4		-	M	-
67460	NADH;H+;2-Methylpropanal	wildtype AdhA His6-tagged	21515217	Lactococcus lactis		1.1.1.2	Km	2-Methylpropanal	0.0117		-	M	-
67460	NADH;H+;2-Methylpropanal	wildtype AdhA His6-tagged	21515217	Lactococcus lactis		1.1.1.2	kcat/Km	2-Methylpropanal	2800.0		-	M^(-1)*s^(-1)	-
67461	2-Methylpropanal;NADH;H+	mutant AdhA N219Y, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	kcat/Km	2-Methylpropanal	21000.0		-	M^(-1)*s^(-1)	-
67461	2-Methylpropanal;NADH;H+	mutant AdhA N219Y, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	kcat		60.0		-	s^(-1)	-
67461	2-Methylpropanal;NADH;H+	mutant AdhA N219Y, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	Km	2-Methylpropanal	0.0027		-	M	-
67461	2-Methylpropanal;NADH;H+	mutant AdhA N219Y, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	NADH	2.0E-4		-	M	-
67461	2-Methylpropanal;NADH;H+	mutant AdhA N219Y, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	2-Methylpropanal	0.01		-	M	-
67461	2-Methylpropanal;NADH;H+	mutant AdhA N219Y, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	unknown compound			-	-	-
67462	H+;2-Methylpropanal;NADH	mutant AdhA Y50F, I212T His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	NADH	2.0E-4		-	M	-
67462	H+;2-Methylpropanal;NADH	mutant AdhA Y50F, I212T His6-tagged	21515217	Lactococcus lactis		1.1.1.2	kcat/Km	2-Methylpropanal	20000.0		-	M^(-1)*s^(-1)	-
67462	H+;2-Methylpropanal;NADH	mutant AdhA Y50F, I212T His6-tagged	21515217	Lactococcus lactis		1.1.1.2	kcat		80.0		-	s^(-1)	-
67462	H+;2-Methylpropanal;NADH	mutant AdhA Y50F, I212T His6-tagged	21515217	Lactococcus lactis		1.1.1.2	Km	2-Methylpropanal	0.0039		-	M	-
67462	H+;2-Methylpropanal;NADH	mutant AdhA Y50F, I212T His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	2-Methylpropanal	0.01		-	M	-
67462	H+;2-Methylpropanal;NADH	mutant AdhA Y50F, I212T His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	unknown compound			-	-	-
67463	NADH;2-Methylpropanal;H+	mutant AdhA Y50F, I212T, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	unknown compound			-	-	-
67463	NADH;2-Methylpropanal;H+	mutant AdhA Y50F, I212T, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	Km	2-Methylpropanal	0.0017		-	M	-
67463	NADH;2-Methylpropanal;H+	mutant AdhA Y50F, I212T, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	2-Methylpropanal	0.01		-	M	-
67463	NADH;2-Methylpropanal;H+	mutant AdhA Y50F, I212T, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	concentration	NADH	2.0E-4		-	M	-
67463	NADH;2-Methylpropanal;H+	mutant AdhA Y50F, I212T, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	kcat/Km	2-Methylpropanal	82000.0		-	M^(-1)*s^(-1)	-
67463	NADH;2-Methylpropanal;H+	mutant AdhA Y50F, I212T, L264V His6-tagged	21515217	Lactococcus lactis		1.1.1.2	kcat		140.0		-	s^(-1)	-
4558	L-Homoserine;NADP+	wildtype AK-HDH I	11888289	Escherichia coli	P00561	1.1.1.3	kcat		0.24		2E-2	s^(-1)	-
4558	L-Homoserine;NADP+	wildtype AK-HDH I	11888289	Escherichia coli	P00561	1.1.1.3	Km	L-Homoserine	0.0012		3E-4	M	-
4558	L-Homoserine;NADP+	wildtype AK-HDH I	11888289	Escherichia coli	P00561	1.1.1.3	Ki	L-Threonine	2.3E-4		7E-5	M	-
4558	L-Homoserine;NADP+	wildtype AK-HDH I	11888289	Escherichia coli	P00561	1.1.1.3	kcat/Km	L-Homoserine	210.0		-	M^(-1)*s^(-1)	-
4559	NADP+;L-Homoserine	wildtype HDH I+	11888289	Escherichia coli		1.1.1.3	kcat/Km	L-Homoserine	4900.0		-	M^(-1)*s^(-1)	-
4559	NADP+;L-Homoserine	wildtype HDH I+	11888289	Escherichia coli		1.1.1.3	kcat		3.3		2E-2	s^(-1)	-
4559	NADP+;L-Homoserine	wildtype HDH I+	11888289	Escherichia coli		1.1.1.3	Km	L-Homoserine	6.8E-4		2E-5	M	-
4559	NADP+;L-Homoserine	wildtype HDH I+	11888289	Escherichia coli		1.1.1.3	Ki	L-Threonine	4.0E-5		1E-5	M	-
4560	L-Homoserine;NADP+	wildtype HDH I	11888289	Escherichia coli		1.1.1.3	Ki	L-Threonine	0.017		5E-3	M	-
4560	L-Homoserine;NADP+	wildtype HDH I	11888289	Escherichia coli		1.1.1.3	kcat		0.51		1E-1	s^(-1)	-
4560	L-Homoserine;NADP+	wildtype HDH I	11888289	Escherichia coli		1.1.1.3	Km	L-Homoserine	0.0172		1.2E-3	M	-
4560	L-Homoserine;NADP+	wildtype HDH I	11888289	Escherichia coli		1.1.1.3	kcat/Km	L-Homoserine	30.0		-	M^(-1)*s^(-1)	-
4561	NADP+;L-Homoserine	wildtype AK III-HDH I+	11888289	Escherichia coli		1.1.1.3	kcat/Km	L-Homoserine	59000.0		-	M^(-1)*s^(-1)	-
4561	NADP+;L-Homoserine	wildtype AK III-HDH I+	11888289	Escherichia coli		1.1.1.3	Km	L-Homoserine	4.1E-4		9E-5	M	-
4561	NADP+;L-Homoserine	wildtype AK III-HDH I+	11888289	Escherichia coli		1.1.1.3	Ki	L-Threonine	1.5E-4		1E-5	M	-
4561	NADP+;L-Homoserine	wildtype AK III-HDH I+	11888289	Escherichia coli		1.1.1.3	Ki	L-Lysine	2.0E-5		3E-6	M	-
4561	NADP+;L-Homoserine	wildtype AK III-HDH I+	11888289	Escherichia coli		1.1.1.3	kcat		24.0		7E0	s^(-1)	-
32680	L-Aspartate 4-semialdehyde;H+;NADPH	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	Km	NADP+	1.661E-4		9.3E-6	M	37.0
32680	L-Aspartate 4-semialdehyde;H+;NADPH	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	Km	L-Homoserine	0.0052		4E-4	M	37.0
32680	L-Aspartate 4-semialdehyde;H+;NADPH	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	kcat		29.1		-	s^(-1)	37.0
32680	L-Aspartate 4-semialdehyde;H+;NADPH	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	concentration	L-Homoserine	0.05		-	M	37.0
32680	L-Aspartate 4-semialdehyde;H+;NADPH	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	concentration	NADP+	0.001		-	M	37.0
32680	L-Aspartate 4-semialdehyde;H+;NADPH	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	Vmax		3.133333E-4		-	mol*s^(-1)*g^(-1)	37.0
32681	L-Aspartate 4-semialdehyde;NADPH;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	concentration	NADP+	0.001		-	M	37.0
32681	L-Aspartate 4-semialdehyde;NADPH;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	Hill coefficient	L-Threonine			-	-	37.0
32681	L-Aspartate 4-semialdehyde;NADPH;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	concentration	L-Homoserine	0.05		-	M	37.0
32681	L-Aspartate 4-semialdehyde;NADPH;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	S_half	L-Threonine	0.0601		1.03E-2	M	37.0
32681	L-Aspartate 4-semialdehyde;NADPH;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	concentration	L-Threonine			-	-	37.0
32681	L-Aspartate 4-semialdehyde;NADPH;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	Vmax				-	-	37.0
32682	NADPH;L-Aspartate 4-semialdehyde;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	concentration	NADP+	0.001		-	M	37.0
32682	NADPH;L-Aspartate 4-semialdehyde;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	Km	L-Homoserine	0.0245		4.4E-3	M	37.0
32682	NADPH;L-Aspartate 4-semialdehyde;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	Km	NADP+	6.761E-4		3.46E-5	M	37.0
32682	NADPH;L-Aspartate 4-semialdehyde;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	concentration	L-Threonine	0.06		-	M	37.0
32682	NADPH;L-Aspartate 4-semialdehyde;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	concentration	L-Homoserine	0.0	0.05	-	M	37.0
32682	NADPH;L-Aspartate 4-semialdehyde;H+	wildtype	11812230	Arabidopsis thaliana	O81852	1.1.1.3	Vmax		3.133333E-4		-	mol*s^(-1)*g^(-1)	37.0
39356	L-Homoserine;NADP+	wildtype	12435751	Arabidopsis thaliana	O81852	1.1.1.3	concentration	NADP+	0.001		-	M	37.0
39356	L-Homoserine;NADP+	wildtype	12435751	Arabidopsis thaliana	O81852	1.1.1.3	IC50	Threonine	0.06		1E-2	M	37.0
39356	L-Homoserine;NADP+	wildtype	12435751	Arabidopsis thaliana	O81852	1.1.1.3	concentration	Threonine	0.0	0.3	-	M	37.0
39356	L-Homoserine;NADP+	wildtype	12435751	Arabidopsis thaliana	O81852	1.1.1.3	concentration	L-Homoserine	0.05		-	M	37.0
39357	L-Homoserine;NADP+	mutant Q443A	12435751	Arabidopsis thaliana	O81852	1.1.1.3	concentration	NADP+	0.001		-	M	37.0
39357	L-Homoserine;NADP+	mutant Q443A	12435751	Arabidopsis thaliana	O81852	1.1.1.3	concentration	Threonine	0.0	0.3	-	M	37.0
39357	L-Homoserine;NADP+	mutant Q443A	12435751	Arabidopsis thaliana	O81852	1.1.1.3	concentration	L-Homoserine	0.05		-	M	37.0
